t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper,,p_wagen,p_bumper,p_total
4.619998,0,0,0.5542856,0,0,0.4285714,0,0,0,0,-2.365717,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.639998,0,0,0.5628571,0,0,0.4285714,0,0,0,0,-2.377146,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.659998,0,0,0.5714285,0,0,0.4285714,0,0,0,0,-2.388575,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.679998,0,0,0.58,0,0,0.4285714,0,0,0,0,-2.400003,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.699998,0,0,0.5885714,0,0,0.4285714,0,0,0,0,-2.411432,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.719998,0,0,0.5971429,0,0,0.4285714,0,0,0,0,-2.42286,-0.5714286,,0.17142856,-0.5714286,-0.40000004
4.739998,0,0,0.6057143,0,0,-0.4285714,0,0,0,0,-2.434289,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.759998,0,0,0.5971429,0,0,-0.4285714,0,0,0,0,-2.445718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.779998,0,0,0.5885714,0,0,-0.4285714,0,0,0,0,-2.457146,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.799998,0,0,0.58,0,0,-0.4285714,0,0,0,0,-2.468575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.819998,0,0,0.5714285,0,0,-0.4285714,0,0,0,0,-2.480003,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.839998,0,0,0.5628571,0,0,-0.4285714,0,0,0,0,-2.491432,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.859998,0,0,0.5542856,0,0,-0.4285714,0,0,0,0,-2.502861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.879998,0,0,0.5457142,0,0,-0.4285714,0,0,0,0,-2.514289,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.899998,0,0,0.5371428,0,0,-0.4285714,0,0,0,0,-2.525718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.919998,0,0,0.5285713,0,0,-0.4285714,0,0,0,0,-2.537146,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.939998,0,0,0.5199999,0,0,-0.4285714,0,0,0,0,-2.548575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.959998,0,0,0.5114284,0,0,-0.4285714,0,0,0,0,-2.560004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.979998,0,0,0.502857,0,0,-0.4285714,0,0,0,0,-2.571432,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
4.999998,0,0,0.4942856,0,0,-0.4285714,0,0,0,0,-2.582861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.019998,0,0,0.4857141,0,0,-0.4285714,0,0,0,0,-2.594289,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.039998,0,0,0.4771427,0,0,-0.4285714,0,0,0,0,-2.605718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.059998,0,0,0.4685713,0,0,-0.4285714,0,0,0,0,-2.617146,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.079998,0,0,0.4599999,0,0,-0.4285714,0,0,0,0,-2.628575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.099998,0,0,0.4514285,0,0,-0.4285714,0,0,0,0,-2.640004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.119998,0,0,0.4428571,0,0,-0.4285714,0,0,0,0,-2.651432,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.139998,0,0,0.4342856,0,0,-0.4285714,0,0,0,0,-2.662861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.159998,0,0,0.4257142,0,0,-0.4285714,0,0,0,0,-2.674289,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.179998,0,0,0.4171428,0,0,-0.4285714,0,0,0,0,-2.685718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.199998,0,0,0.4085714,0,0,-0.4285714,0,0,0,0,-2.697147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.219998,0,0,0.4,0,0,-0.4285714,0,0,0,0,-2.708575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.239998,0,0,0.3914286,0,0,-0.4285714,0,0,0,0,-2.720004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.259998,0,0,0.3828571,0,0,-0.4285714,0,0,0,0,-2.731432,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.279998,0,0,0.3742857,0,0,-0.4285714,0,0,0,0,-2.742861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.299998,0,0,0.3657143,0,0,-0.4285714,0,0,0,0,-2.75429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.319998,0,0,0.3571429,0,0,-0.4285714,0,0,0,0,-2.765718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.339998,0,0,0.3485715,0,0,-0.4285714,0,0,0,0,-2.777147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.359998,0,0,0.3400001,0,0,-0.4285714,0,0,0,0,-2.788575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.379998,0,0,0.3314286,0,0,-0.4285714,0,0,0,0,-2.800004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.399998,0,0,0.3228572,0,0,-0.4285714,0,0,0,0,-2.811433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.419998,0,0,0.3142858,0,0,-0.4285714,0,0,0,0,-2.822861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.439998,0,0,0.3057144,0,0,-0.4285714,0,0,0,0,-2.83429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.459998,0,0,0.297143,0,0,-0.4285714,0,0,0,0,-2.845718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.479998,0,0,0.2885716,0,0,-0.4285714,0,0,0,0,-2.857147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.499998,0,0,0.2800002,0,0,-0.4285714,0,0,0,0,-2.868576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.519998,0,0,0.2714287,0,0,-0.4285714,0,0,0,0,-2.880004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.539998,0,0,0.2628573,0,0,-0.4285714,0,0,0,0,-2.891433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.559998,0,0,0.2542859,0,0,-0.4285714,0,0,0,0,-2.902861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.579998,0,0,0.2457145,0,0,-0.4285714,0,0,0,0,-2.91429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.599998,0,0,0.237143,0,0,-0.4285714,0,0,0,0,-2.925719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.619998,0,0,0.2285716,0,0,-0.4285714,0,0,0,0,-2.937147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.639998,0,0,0.2200002,0,0,-0.4285714,0,0,0,0,-2.948576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.659998,0,0,0.2114287,0,0,-0.4285714,0,0,0,0,-2.960004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.679998,0,0,0.2028573,0,0,-0.4285714,0,0,0,0,-2.971433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.699998,0,0,0.1942859,0,0,-0.4285714,0,0,0,0,-2.982862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.719998,0,0,0.1857145,0,0,-0.4285714,0,0,0,0,-2.99429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.739998,0,0,0.177143,0,0,-0.4285714,0,0,0,0,-3.005719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.759998,0,0,0.1685716,0,0,-0.4285714,0,0,0,0,-3.017147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.779998,0,0,0.1600002,0,0,-0.4285714,0,0,0,0,-3.028576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.799998,0,0,0.1514287,0,0,-0.4285714,0,0,0,0,-3.040004,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.819998,0,0,0.1428573,0,0,-0.4285714,0,0,0,0,-3.051433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.839998,0,0,0.1342859,0,0,-0.4285714,0,0,0,0,-3.062862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.859998,0,0,0.1257144,0,0,-0.4285714,0,0,0,0,-3.07429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.879998,0,0,0.117143,0,0,-0.4285714,0,0,0,0,-3.085719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.899998,0,0,0.1085716,0,0,-0.4285714,0,0,0,0,-3.097147,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.919998,0,0,0.1000002,0,0,-0.4285714,0,0,0,0,-3.108576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.939998,0,0,0.09142874,0,0,-0.4285714,0,0,0,0,-3.120005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.959998,0,0,0.08285732,0,0,-0.4285714,0,0,0,0,-3.131433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.979998,0,0,0.07428589,0,0,-0.4285714,0,0,0,0,-3.142862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
5.999998,0,0,0.06571447,0,0,-0.4285714,0,0,0,0,-3.15429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.019998,0,0,0.05714305,0,0,-0.4285714,0,0,0,0,-3.165719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.039998,0,0,0.04857162,0,0,-0.4285714,0,0,0,0,-3.177148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.059998,0,0,0.0400002,0,0,-0.4285714,0,0,0,0,-3.188576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.079998,0,0,0.03142878,0,0,-0.4285714,0,0,0,0,-3.200005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.099998,0,0,0.02285735,0,0,-0.4285714,0,0,0,0,-3.211433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.119998,0,0,0.01428593,0,0,-0.4285714,0,0,0,0,-3.222862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.139998,0,0,0.0057145,0,0,-0.4285714,0,0,0,0,-3.234291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.159998,0,0,-0.002856925,0,0,-0.4285714,0,0,0,0,-3.245719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.179998,0,0,-0.01142835,0,0,-0.4285714,0,0,0,0,-3.257148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.199998,0,0,-0.01999978,0,0,-0.4285714,0,0,0,0,-3.268576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.219998,0,0,-0.0285712,0,0,-0.4285714,0,0,0,0,-3.280005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.239998,0,0,-0.03714263,0,0,-0.4285714,0,0,0,0,-3.291434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.259998,0,0,-0.04571405,0,0,-0.4285714,0,0,0,0,-3.302862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.279998,0,0,-0.05428547,0,0,-0.4285714,0,0,0,0,-3.314291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.299998,0,0,-0.0628569,0,0,-0.4285714,0,0,0,0,-3.325719,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.319998,0,0,-0.07142832,0,0,-0.4285714,0,0,0,0,-3.337148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.339998,0,0,-0.07999974,0,0,-0.4285714,0,0,0,0,-3.348577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.359998,0,0,-0.08857117,0,0,-0.4285714,0,0,0,0,-3.360005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.379998,0,0,-0.09714259,0,0,-0.4285714,0,0,0,0,-3.371434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.399998,0,0,-0.105714,0,0,-0.4285714,0,0,0,0,-3.382862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.419998,0,0,-0.1142854,0,0,-0.4285714,0,0,0,0,-3.394291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.439998,0,0,-0.1228569,0,0,-0.4285714,0,0,0,0,-3.40572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.459998,0,0,-0.1314283,0,0,-0.4285714,0,0,0,0,-3.417148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.479998,0,0,-0.1399997,0,0,-0.4285714,0,0,0,0,-3.428577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.499998,0,0,-0.1485711,0,0,-0.4285714,0,0,0,0,-3.440005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.519998,0,0,-0.1571426,0,0,-0.4285714,0,0,0,0,-3.451434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.539998,0,0,-0.165714,0,0,-0.4285714,0,0,0,0,-3.462862,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.559998,0,0,-0.1742854,0,0,-0.4285714,0,0,0,0,-3.474291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.579998,0,0,-0.1828569,0,0,-0.4285714,0,0,0,0,-3.48572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.599998,0,0,-0.1914283,0,0,-0.4285714,0,0,0,0,-3.497148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.619998,0,0,-0.1999997,0,0,-0.4285714,0,0,0,0,-3.508577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.639997,0,0,-0.2085712,0,0,-0.4285714,0,0,0,0,-3.520005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.659997,0,0,-0.2171426,0,0,-0.4285714,0,0,0,0,-3.531434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.679997,0,0,-0.225714,0,0,-0.4285714,0,0,0,0,-3.542863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.699997,0,0,-0.2342855,0,0,-0.4285714,0,0,0,0,-3.554291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.719997,0,0,-0.2428569,0,0,-0.4285714,0,0,0,0,-3.56572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.739997,0,0,-0.2514283,0,0,-0.4285714,0,0,0,0,-3.577148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.759997,0,0,-0.2599997,0,0,-0.4285714,0,0,0,0,-3.588577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.779998,0,0,-0.2685711,0,0,-0.4285714,0,0,0,0,-3.600006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.799998,0,0,-0.2771426,0,0,-0.4285714,0,0,0,0,-3.611434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.819998,0,0,-0.285714,0,0,-0.4285714,0,0,0,0,-3.622863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.839998,0,0,-0.2942854,0,0,-0.4285714,0,0,0,0,-3.634291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.859998,0,0,-0.3028568,0,0,-0.4285714,0,0,0,0,-3.64572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.879998,0,0,-0.3114282,0,0,-0.4285714,0,0,0,0,-3.657149,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.899998,0,0,-0.3199996,0,0,-0.4285714,0,0,0,0,-3.668577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.919998,0,0,-0.3285711,0,0,-0.4285714,0,0,0,0,-3.680006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.939998,0,0,-0.3371425,0,0,-0.4285714,0,0,0,0,-3.691434,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.959998,0,0,-0.3457139,0,0,-0.4285714,0,0,0,0,-3.702863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.979998,0,0,-0.3542853,0,0,-0.4285714,0,0,0,0,-3.714292,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
6.999998,0,0,-0.3628567,0,0,-0.4285714,0,0,0,0,-3.72572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.019998,0,0,-0.3714281,0,0,-0.4285714,0,0,0,0,-3.737149,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.039998,0,0,-0.3799995,0,0,-0.4285714,0,0,0,0,-3.748577,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.059998,0,0,-0.388571,0,0,-0.4285714,0,0,0,0,-3.760006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.079998,0,0,-0.3971424,0,0,-0.4285714,0,0,0,0,-3.771435,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.099998,0,0,-0.4057138,0,0,-0.4285714,0,0,0,0,-3.782863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.119998,0,0,-0.4142852,0,0,-0.4285714,0,0,0,0,-3.794292,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.139997,0,0,-0.4228566,0,0,-0.4285714,0,0,0,0,-3.80572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.159997,0,0,-0.431428,0,0,-0.4285714,0,0,0,0,-3.817149,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.179997,0,0,-0.4399995,0,0,-0.4285714,0,0,0,0,-3.828578,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.199997,0,0,-0.4485709,0,0,-0.4285714,0,0,0,0,-3.840006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.219997,0,0,-0.4571423,0,0,-0.4285714,0,0,0,0,-3.851435,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.239997,0,0,-0.4657137,0,0,-0.4285714,0,0,0,0,-3.862863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.259997,0,0,-0.4742851,0,0,-0.4285714,0,0,0,0,-3.874292,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.279997,0,0,-0.4828565,0,0,-0.4285714,0,0,0,0,-3.88572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.299997,0,0,-0.491428,0,0,-0.4285714,0,0,0,0,-3.897149,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.319997,0,0,-0.4999994,0,0,-0.4285714,0,0,0,0,-3.908578,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.339997,0,0,-0.5085708,0,0,-0.4285714,0,0,0,0,-3.920006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.359997,0,0,-0.5171422,0,0,-0.4285714,0,0,0,0,-3.931435,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.379997,0,0,-0.5257137,0,0,-0.4285714,0,0,0,0,-3.942863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.399997,0,0,-0.5342851,0,0,-0.4285714,0,0,0,0,-3.954292,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.419997,0,0,-0.5428566,0,0,-0.4285714,0,0,0,0,-3.965721,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.439997,0,0,-0.551428,0,0,-0.4285714,0,0,0,0,-3.977149,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.459997,0,0,-0.5599995,0,0,-0.4285714,0,0,0,0,-3.988578,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.479997,0,0,-0.5685709,0,0,-0.4285714,0,0,0,0,-4.000006,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.499997,0,0,-0.5771424,0,0,-0.4285714,0,0,0,0,-4.011435,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.519997,0,0,-0.5857138,0,0,-0.4285714,0,0,0,0,-4.022863,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.539997,0,0,-0.5942852,0,0,-0.4285714,0,0,0,0,-4.034291,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.559998,0,0,-0.6028567,0,0,-0.4285714,0,0,0,0,-4.04572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.579998,0,0,-0.6114281,0,0,-0.4285714,0,0,0,0,-4.057148,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.599998,0,0,-0.6199996,0,0,-0.4285714,0,0,0,0,-4.068576,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.619998,0,0,-0.628571,0,0,-0.4285714,0,0,0,0,-4.080005,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.639997,0,0,-0.6371425,0,0,-0.4285714,0,0,0,0,-4.091433,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.659997,0,0,-0.6457139,0,0,-0.4285714,0,0,0,0,-4.102861,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.679997,0,0,-0.6542854,0,0,-0.4285714,0,0,0,0,-4.11429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.699997,0,0,-0.6628568,0,0,-0.4285714,0,0,0,0,-4.125718,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.719997,0,0,-0.6714283,0,0,-0.4285714,0,0,0,0,-4.137146,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.739997,0,0,-0.6799997,0,0,-0.4285714,0,0,0,0,-4.148575,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.759997,0,0,-0.6885712,0,0,-0.4285714,0,0,0,0,-4.160003,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.779997,0,0,-0.6971426,0,0,-0.4285714,0,0,0,0,-4.171432,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.799997,0,0,-0.705714,0,0,-0.4285714,0,0,0,0,-4.18286,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.819997,0,0,-0.7142855,0,0,-0.4285714,0,0,0,0,-4.194288,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.839997,0,0,-0.7228569,0,0,-0.4285714,0,0,0,0,-4.205717,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.859997,0,0,-0.7314284,0,0,-0.4285714,0,0,0,0,-4.217145,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.879997,0,0,-0.7399998,0,0,-0.4285714,0,0,0,0,-4.228573,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.899997,0,0,-0.7485713,0,0,-0.4285714,0,0,0,0,-4.240002,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.919997,0,0,-0.7571427,0,0,-0.4285714,0,0,0,0,-4.25143,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.939997,0,0,-0.7657142,0,0,-0.4285714,0,0,0,0,-4.262858,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.959997,0,0,-0.7742856,0,0,-0.4285714,0,0,0,0,-4.274287,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.979997,0,0,-0.7828571,0,0,-0.4285714,0,0,0,0,-4.285715,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
7.999997,0,0,-0.7914285,0,0,-0.4285714,0,0,0,0,-4.297143,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.019998,0,0,-0.8,0,0,-0.4285714,0,0,0,0,-4.308572,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.039997,0,0,-0.8085714,0,0,-0.4285714,0,0,0,0,-4.32,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.059998,0,0,-0.8171428,0,0,-0.4285714,0,0,0,0,-4.331429,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.079997,0,0,-0.8257143,0,0,-0.4285714,0,0,0,0,-4.342857,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.099998,0,0,-0.8342857,0,0,-0.4285714,0,0,0,0,-4.354285,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.119997,0,0,-0.8428572,0,0,-0.4285714,0,0,0,0,-4.365714,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.139997,0,0,-0.8514286,0,0,-0.4285714,0,0,0,0,-4.377142,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.159997,0,0,-0.8600001,0,0,-0.4285714,0,0,0,0,-4.38857,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.179997,0,0,-0.8685715,0,0,-0.4285714,0,0,0,0,-4.399999,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.199997,0,0,-0.877143,0,0,-0.4285714,0,0,0,0,-4.411427,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.219997,0,0,-0.8857144,0,0,-0.4285714,0,0,0,0,-4.422855,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.239997,0,0,-0.8942859,0,0,-0.4285714,0,0,0,0,-4.434284,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.259997,0,0,-0.9028573,0,0,-0.4285714,0,0,0,0,-4.445712,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.279997,0,0,-0.9114287,0,0,-0.4285714,0,0,0,0,-4.45714,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.299997,0,0,-0.9200002,0,0,-0.4285714,0,0,0,0,-4.468569,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.319997,0,0,-0.9285716,0,0,-0.4285714,0,0,0,0,-4.479997,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.339997,0,0,-0.9371431,0,0,-0.4285714,0,0,0,0,-4.491426,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.359997,0,0,-0.9457145,0,0,-0.4285714,0,0,0,0,-4.502854,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.379997,0,0,-0.954286,0,0,-0.4285714,0,0,0,0,-4.514282,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.399997,0,0,-0.9628574,0,0,-0.4285714,0,0,0,0,-4.525711,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.419997,0,0,-0.9714289,0,0,-0.4285714,0,0,0,0,-4.537139,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.439997,0,0,-0.9800003,0,0,-0.4285714,0,0,0,0,-4.548567,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.459997,0,0,-0.9885718,0,0,-0.4285714,0,0,0,0,-4.559996,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.479997,0,0,-0.9971432,0,0,-0.4285714,0,0,0,0,-4.571424,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.499997,0,0,-1.005715,0,0,-0.4285714,0,0,0,0,-4.582852,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.519997,0,0,-1.014286,0,0,-0.4285714,0,0,0,0,-4.594281,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.539997,0,0,-1.022857,0,0,-0.4285714,0,0,0,0,-4.605709,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.559997,0,0,-1.031429,0,0,-0.4285714,0,0,0,0,-4.617137,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.579997,0,0,-1.04,0,0,-0.4285714,0,0,0,0,-4.628566,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
8.599997,0,0,-1.048572,0,0,-0.4285714,0,0,0,0,-4.639994,-0.5714286,,-0.17142856,-0.5714286,-0.74285716
