t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
6.519998,0,0,0.2210794,0,0,-1.000641,0,0,0,0,-0.8,0
6.539998,0,0,0.2010666,0,0,-1.000641,0,0,0,0,-0.8,0
6.559998,0,0,0.1810538,0,0,-1.000641,0,0,0,0,-0.8,0
6.579998,0,0,0.1610409,0,0,-1.000641,0,0,0,0,-0.8,0
6.599998,0,0,0.1410281,0,0,-1.000641,0,0,0,0,-0.8,0
6.619998,0,0,0.1210153,0,0,-1.000641,0,0,0,0,-0.8,0
6.639997,0,0,0.1010025,0,0,-1.000641,0,0,0,0,-0.8,0
6.659997,0,0,0.08098965,0,0,-1.000641,0,0,0,0,-0.8,0
6.679997,0,0,0.06097683,0,0,-1.000641,0,0,0,0,-0.8,0
6.699997,0,0,0.04096401,0,0,-1.000641,0,0,0,0,-0.8,0
6.719997,0,0,0.0209512,0,0,-1.000641,0,0,0,0,-0.8,0
6.739997,0,0,0.0009383783,0,0,-1.000641,0,0,0,0,-0.8,0
6.759997,0,0,-0.01907444,0,0,-1.000641,0,0,0,0,-0.8,0
6.779998,0,0,-0.03908726,0,0,-1.000641,0,0,0,0,-0.8,0
6.799998,0,0,-0.05910008,0,0,-1.000641,0,0,0,0,-0.8,0
6.819998,0,0,-0.07911289,0,0,-1.000641,0,0,0,0,-0.8,0
6.839998,0,0,-0.09912571,0,0,-1.000641,0,0,0,0,-0.8,0
6.859998,0,0,-0.1191385,0,0,-1.000641,0,0,0,0,-0.8,0
6.879998,0,0,-0.1391513,0,0,-1.000641,0,0,0,0,-0.8,0
6.899998,0,0,-0.1591642,0,0,-1.000641,0,0,0,0,-0.8,0
6.919998,0,0,-0.179177,0,0,-1.000641,0,0,0,0,-0.8,0
6.939998,0,0,-0.1991898,0,0,-1.000641,0,0,0,0,-0.8,0
6.959998,0,0,-0.2192026,0,0,-1.000641,0,0,0,0,-0.8,0
6.979998,0,0,-0.2392155,0,0,-1.000641,0,0,0,0,-0.8,0
6.999998,0,0,-0.2592283,0,0,-1.000641,0,0,0,0,-0.8,0
7.019998,0,0,-0.2792411,0,0,-1.000641,0,0,0,0,-0.8,0
7.039998,0,0,-0.2992539,0,0,-1.000641,0,0,0,0,-0.8,0
7.059998,0,0,-0.3192668,0,0,-1.000641,0,0,0,0,-0.8,0
7.079998,0,0,-0.3392796,0,0,-1.000641,0,0,0,0,-0.8,0
7.099998,0,0,-0.3592924,0,0,-1.000641,0,0,0,0,-0.8,0
7.119998,0,0,-0.3793052,0,0,-1.000641,0,0,0,0,-0.8,0
7.139997,0,0,-0.3993181,0,0,-1.000641,0,0,0,0,-0.8,0
7.159997,0,0,-0.4193309,0,0,-1.000641,0,0,0,0,-0.8,0
7.179997,0,0,-0.4393437,0,0,-1.000641,0,0,0,0,-0.8,0
7.199997,0,0,-0.4593565,0,0,-1.000641,0.009356543,0.1871309,0,0,-0.8,0
7.219997,0,0,-0.4791822,0,0,-0.9912848,0.02918224,0.5836448,0,0,-0.8,0
7.239997,0,0,-0.4984243,0,0,-0.9621025,0.04842429,0.9684858,0,0,-0.8,0
7.259997,0,0,-0.5166978,0,0,-0.9136783,0.06669782,1.333956,0,0,-0.8,0
7.279997,0,0,-0.5336374,0,0,-0.8469805,0.0836374,1.672748,0,0,-0.8,0
7.299997,0,0,-0.5489042,0,0,-0.7633432,0.09890424,1.978085,0,0,-0.8,0
7.319997,0,0,-0.562193,0,0,-0.664439,0.112193,2.243861,0,0,-0.8,0
7.339997,0,0,-0.573238,0,0,-0.552246,0.123238,2.464759,0,0,-0.8,0
7.359997,0,0,-0.5818181,0,0,-0.4290081,0.1318181,2.636362,0,0,-0.8,0
7.379997,0,0,-0.5877619,0,0,-0.29719,0.1377619,2.755238,0,0,-0.8,0
7.399997,0,0,-0.5909504,0,0,-0.1594282,0.1409504,2.819009,0,0,-0.8,0
7.419997,0,0,-0.59132,0,0,-0.0184778,0.14132,2.8264,0,0,-0.8,0
7.439997,0,0,-0.5888631,0,0,0.1228421,0.1388631,2.777263,0,0,-0.8,0
7.459997,0,0,-0.583629,0,0,0.2617052,0.133629,2.67258,0,0,-0.8,0
7.479997,0,0,-0.5757223,0,0,0.3953342,0.1257223,2.514447,0,0,-0.8,0
7.499997,0,0,-0.5653012,0,0,0.5210565,0.1153012,2.306025,0,0,-0.8,0
7.519997,0,0,-0.5525741,0,0,0.6363577,0.1025741,2.051482,0,0,-0.8,0
7.539997,0,0,-0.5377955,0,0,0.7389317,0.08779548,1.75591,0,0,-0.8,0
7.559998,0,0,-0.521261,0,0,0.8267272,0.07126097,1.42522,0,0,-0.8,0
7.579998,0,0,-0.5033012,0,0,0.8979881,0.0533012,1.066024,0,0,-0.8,0
7.599998,0,0,-0.4842754,0,0,0.9512892,0.03427543,0.6855085,0,0,-0.8,0
7.619998,0,0,-0.4645641,0,0,0.9855646,0.01456414,0.2912828,0,0,-0.8,0
7.639997,0,0,-0.4445616,0,0,1.000129,0,0,0,0,-0.8,0
7.659997,0,0,-0.424559,0,0,1.000129,0,0,0,0,-0.8,0
7.679997,0,0,-0.4045564,0,0,1.000129,0,0,0,0,-0.8,0
7.699997,0,0,-0.3845538,0,0,1.000129,0,0,0,0,-0.8,0
7.719997,0,0,-0.3645513,0,0,1.000129,0,0,0,0,-0.8,0
7.739997,0,0,-0.3445487,0,0,1.000129,0,0,0,0,-0.8,0
7.759997,0,0,-0.3245461,0,0,1.000129,0,0,0,0,-0.8,0
7.779997,0,0,-0.3045436,0,0,1.000129,0,0,0,0,-0.8,0
7.799997,0,0,-0.284541,0,0,1.000129,0,0,0,0,-0.8,0
7.819997,0,0,-0.2645384,0,0,1.000129,0,0,0,0,-0.8,0
7.839997,0,0,-0.2445358,0,0,1.000129,0,0,0,0,-0.8,0
7.859997,0,0,-0.2245333,0,0,1.000129,0,0,0,0,-0.8,0
7.879997,0,0,-0.2045307,0,0,1.000129,0,0,0,0,-0.8,0
7.899997,0,0,-0.1845281,0,0,1.000129,0,0,0,0,-0.8,0
7.919997,0,0,-0.1645255,0,0,1.000129,0,0,0,0,-0.8,0
7.939997,0,0,-0.144523,0,0,1.000129,0,0,0,0,-0.8,0
7.959997,0,0,-0.1245204,0,0,1.000129,0,0,0,0,-0.8,0
7.979997,0,0,-0.1045178,0,0,1.000129,0,0,0,0,-0.8,0
7.999997,0,0,-0.08451527,0,0,1.000129,0,0,0,0,-0.8,0
8.019998,0,0,-0.0645127,0,0,1.000129,0,0,0,0,-0.8,0
8.039997,0,0,-0.04451013,0,0,1.000129,0,0,0,0,-0.8,0
8.059998,0,0,-0.02450757,0,0,1.000129,0,0,0,0,-0.8,0
8.079997,0,0,-0.004505001,0,0,1.000129,0,0,0,0,-0.8,0
8.099998,0,0,0.01549757,0,0,1.000129,0,0,0,0,-0.8,0
8.119997,0,0,0.03550013,0,0,1.000129,0,0,0,0,-0.8,0
8.139997,0,0,0.0555027,0,0,1.000129,0,0,0,0,-0.8,0
8.159997,0,0,0.07550526,0,0,1.000129,0,0,0,0,-0.8,0
8.179997,0,0,0.09550783,0,0,1.000129,0,0,0,0,-0.8,0
8.199997,0,0,0.1155104,0,0,1.000129,0,0,0,0,-0.8,0
8.219997,0,0,0.135513,0,0,1.000129,0,0,0,0,-0.8,0
8.239997,0,0,0.1555155,0,0,1.000129,0,0,0,0,-0.8,0
8.259997,0,0,0.1755181,0,0,1.000129,0,0,0,0,-0.8,0
8.279997,0,0,0.1955207,0,0,1.000129,0,0,0,0,-0.8,0
8.299997,0,0,0.2155232,0,0,1.000129,0,0,0,0,-0.8,0
8.319997,0,0,0.2355258,0,0,1.000129,0,0,0,0,-0.8,0
8.339997,0,0,0.2555284,0,0,1.000129,0,0,0,0,-0.8,0
8.359997,0,0,0.275531,0,0,1.000129,0,0,0,0,-0.8,0
8.379997,0,0,0.2955335,0,0,1.000129,0,0,0,0,-0.8,0
8.399997,0,0,0.3155361,0,0,1.000129,0,0,0,0,-0.8,0
8.419997,0,0,0.3355387,0,0,1.000129,0,0,0,0,-0.8,0
8.439997,0,0,0.3555413,0,0,1.000129,0,0,0,0,-0.8,0
8.459997,0,0,0.3755438,0,0,1.000129,0,0,0,0,-0.8,0
8.479997,0,0,0.3955464,0,0,1.000129,0,0,0,0,-0.8,0
8.499997,0,0,0.415549,0,0,1.000129,0,0,0,0,-0.8,0
8.519997,0,0,0.4355516,0,0,1.000129,0,0,0,0,-0.8,0
8.539997,0,0,0.4555541,0,0,1.000129,0,0,0.005554125,0.1110825,-0.8,0
8.559997,0,0,0.4754456,0,0,0.9945746,0,0,0.0254456,0.5089119,-0.8,0
8.579997,0,0,0.4948282,0,0,0.969129,0,0,0.04482816,0.8965632,-0.8,0
8.599997,0,0,0.5133142,0,0,0.9243009,0,0,0.06331418,1.266284,-0.8,0
8.619997,0,0,0.5305339,0,0,0.8609868,0,0,0.08053391,1.610678,-0.8,0
8.639997,0,0,0.5461429,0,0,0.7804529,0,0,0.09614293,1.922859,-0.8,0
8.659997,0,0,0.5598291,0,0,0.68431,0,0,0.1098291,2.196582,-0.8,0
8.679996,0,0,0.5713187,0,0,0.574481,0,0,0.1213187,2.426375,-0.8,0
8.699997,0,0,0.580382,0,0,0.4531623,0,0,0.130382,2.60764,-0.8,0
8.719996,0,0,0.5868376,0,0,0.3227803,0,0,0.1368376,2.736752,-0.8,0
8.739997,0,0,0.5905564,0,0,0.1859428,0,0,0.1405564,2.811129,-0.8,0
8.759997,0,0,0.5914642,0,0,0.0453864,0,0,0.1414642,2.829283,-0.8,0
8.779997,0,0,0.5895426,0,0,-0.0960777,0,0,0.1395426,2.790853,-0.8,0
8.799997,0,0,0.5848302,0,0,-0.2356203,0,0,0.1348302,2.696604,-0.8,0
8.819997,0,0,0.5774212,0,0,-0.3704504,0,0,0.1274212,2.548425,-0.8,0
8.839997,0,0,0.5674638,0,0,-0.4978716,0,0,0.1174638,2.349276,-0.8,0
8.859997,0,0,0.5551571,0,0,-0.6153354,0,0,0.1051571,2.103142,-0.8,0
8.879997,0,0,0.5407473,0,0,-0.7204925,0,0,0.09074728,1.814946,-0.8,0
8.899997,0,0,0.5245225,0,0,-0.8112397,0,0,0.07452248,1.49045,-0.8,0
8.919997,0,0,0.5068073,0,0,-0.8857622,0,0,0.05680726,1.136145,-0.8,0
8.939997,0,0,0.4879559,0,0,-0.9425694,0,0,0.0379559,0.7591179,-0.8,0
8.959997,0,0,0.4683454,0,0,-0.9805253,0,0,0.0183454,0.366908,-0.8,0
8.979997,0,0,0.448368,0,0,-0.9988707,0,0,0,0,-0.8,0
8.999997,0,0,0.4283906,0,0,-0.9988707,0,0,0,0,-0.8,0
9.019997,0,0,0.4084132,0,0,-0.9988707,0,0,0,0,-0.8,0
9.039997,0,0,0.3884358,0,0,-0.9988707,0,0,0,0,-0.8,0
9.059997,0,0,0.3684584,0,0,-0.9988707,0,0,0,0,-0.8,0
9.079997,0,0,0.3484811,0,0,-0.9988707,0,0,0,0,-0.8,0
9.099997,0,0,0.3285037,0,0,-0.9988707,0,0,0,0,-0.8,0
9.119997,0,0,0.3085263,0,0,-0.9988707,0,0,0,0,-0.8,0
9.139997,0,0,0.2885489,0,0,-0.9988707,0,0,0,0,-0.8,0
9.159997,0,0,0.2685715,0,0,-0.9988707,0,0,0,0,-0.8,0
9.179996,0,0,0.2485941,0,0,-0.9988707,0,0,0,0,-0.8,0
9.199997,0,0,0.2286167,0,0,-0.9988707,0,0,0,0,-0.8,0
9.219996,0,0,0.2086393,0,0,-0.9988707,0,0,0,0,-0.8,0
9.239997,0,0,0.1886619,0,0,-0.9988707,0,0,0,0,-0.8,0
9.259996,0,0,0.1686845,0,0,-0.9988707,0,0,0,0,-0.8,0
9.279997,0,0,0.1487071,0,0,-0.9988707,0,0,0,0,-0.8,0
9.299996,0,0,0.1287297,0,0,-0.9988707,0,0,0,0,-0.8,0
9.319997,0,0,0.1087523,0,0,-0.9988707,0,0,0,0,-0.8,0
9.339996,0,0,0.08877485,0,0,-0.9988707,0,0,0,0,-0.8,0
9.359997,0,0,0.06879744,0,0,-0.9988707,0,0,0,0,-0.8,0
9.379996,0,0,0.04882003,0,0,-0.9988707,0,0,0,0,-0.8,0
9.399997,0,0,0.02884263,0,0,-0.9988707,0,0,0,0,-0.8,0
9.419996,0,0,0.008865222,0,0,-0.9988707,0,0,0,0,-0.8,0
9.439997,0,0,-0.01111218,0,0,-0.9988707,0,0,0,0,-0.8,0
9.459996,0,0,-0.03108959,0,0,-0.9988707,0,0,0,0,-0.8,0
9.479997,0,0,-0.05106699,0,0,-0.9988707,0,0,0,0,-0.8,0
9.499996,0,0,-0.0710444,0,0,-0.9988707,0,0,0,0,-0.8,0
9.519997,0,0,-0.09102181,0,0,-0.9988707,0,0,0,0,-0.8,0
9.539996,0,0,-0.1109992,0,0,-0.9988707,0,0,0,0,-0.8,0
9.559997,0,0,-0.1309766,0,0,-0.9988707,0,0,0,0,-0.8,0
9.579997,0,0,-0.150954,0,0,-0.9988707,0,0,0,0,-0.8,0
9.599997,0,0,-0.1709314,0,0,-0.9988707,0,0,0,0,-0.8,0
9.619997,0,0,-0.1909088,0,0,-0.9988707,0,0,0,0,-0.8,0
9.639997,0,0,-0.2108862,0,0,-0.9988707,0,0,0,0,-0.8,0
9.659997,0,0,-0.2308636,0,0,-0.9988707,0,0,0,0,-0.8,0
9.679996,0,0,-0.2508411,0,0,-0.9988707,0,0,0,0,-0.8,0
9.699997,0,0,-0.2708185,0,0,-0.9988707,0,0,0,0,-0.8,0
9.719996,0,0,-0.2907959,0,0,-0.9988707,0,0,0,0,-0.8,0
9.739997,0,0,-0.3107733,0,0,-0.9988707,0,0,0,0,-0.8,0
9.759996,0,0,-0.3307506,0,0,-0.9988707,0,0,0,0,-0.8,0
9.779997,0,0,-0.350728,0,0,-0.9988707,0,0,0,0,-0.8,0
9.799996,0,0,-0.3707054,0,0,-0.9988707,0,0,0,0,-0.8,0
9.819997,0,0,-0.3906828,0,0,-0.9988707,0,0,0,0,-0.8,0
9.839996,0,0,-0.4106602,0,0,-0.9988707,0,0,0,0,-0.8,0
9.859997,0,0,-0.4306376,0,0,-0.9988707,0,0,0,0,-0.8,0
9.879996,0,0,-0.450615,0,0,-0.9988707,0.0006149858,0.01229972,0,0,-0.8,0
9.899997,0,0,-0.4705801,0,0,-0.9982557,0.0205801,0.411602,0,0,-0.8,0
9.919996,0,0,-0.4901336,0,0,-0.9776756,0.04013361,0.8026722,0,0,-0.8,0
9.939997,0,0,-0.5088844,0,0,-0.937542,0.05888443,1.177689,0,0,-0.8,0
9.959996,0,0,-0.5264575,0,0,-0.8786576,0.07645755,1.529151,0,0,-0.8,0
9.979997,0,0,-0.5425016,0,0,-0.8022001,0.09250157,1.850031,0,0,-0.8,0
9.999996,0,0,-0.5566955,0,0,-0.7096986,0.1066955,2.13391,0,0,-0.8,0
10.02,0,0,-0.5687556,0,0,-0.6030031,0.1187556,2.375111,0,0,-0.8,0
10.04,0,0,-0.5784405,0,0,-0.4842476,0.1284405,2.56881,0,0,-0.8,0
10.06,0,0,-0.5855566,0,0,-0.3558071,0.1355566,2.711133,0,0,-0.8,0
10.08,0,0,-0.5899616,0,0,-0.2202506,0.1399616,2.799233,0,0,-0.8,0
10.1,0,0,-0.5915674,0,0,-0.08028898,0.1415674,2.831348,0,0,-0.8,0
10.12,0,0,-0.5903418,0,0,0.06127837,0.1403418,2.806836,0,0,-0.8,0
10.14,0,0,-0.5863094,0,0,0.2016201,0.1363094,2.726189,0,0,-0.8,0
10.16,0,0,-0.5795509,0,0,0.3379295,0.1295509,2.591017,0,0,-0.8,0
10.18,0,0,-0.5702013,0,0,0.4674803,0.1202013,2.404026,0,0,-0.8,0
10.2,0,0,-0.5584477,0,0,0.5876815,0.1084477,2.168953,0,0,-0.8,0
10.22,0,0,-0.5445251,0,0,0.6961291,0.09452508,1.890502,0,0,-0.8,0
10.24,0,0,-0.528712,0,0,0.7906542,0.07871203,1.574241,0,0,-0.8,0
10.26,0,0,-0.5113247,0,0,0.8693662,0.0613247,1.226494,0,0,-0.8,0
10.28,0,0,-0.4927109,0,0,0.9306908,0.04271089,0.8542177,0,0,-0.8,0
10.3,0,0,-0.4732428,0,0,0.9734017,0.02324285,0.4648569,0,0,-0.8,0
10.32,0,0,-0.45331,0,0,0.9966445,0.00330995,0.066199,0,0,-0.8,0
10.34,0,0,-0.4333109,0,0,0.9999545,0,0,0,0,-0.8,0
10.36,0,0,-0.4133118,0,0,0.9999545,0,0,0,0,-0.8,0
10.38,0,0,-0.3933127,0,0,0.9999545,0,0,0,0,-0.8,0
10.4,0,0,-0.3733136,0,0,0.9999545,0,0,0,0,-0.8,0
10.42,0,0,-0.3533145,0,0,0.9999545,0,0,0,0,-0.8,0
10.44,0,0,-0.3333154,0,0,0.9999545,0,0,0,0,-0.8,0
10.46,0,0,-0.3133163,0,0,0.9999545,0,0,0,0,-0.8,0
10.48,0,0,-0.2933173,0,0,0.9999545,0,0,0,0,-0.8,0
10.5,0,0,-0.2733182,0,0,0.9999545,0,0,0,0,-0.8,0
10.52,0,0,-0.2533191,0,0,0.9999545,0,0,0,0,-0.8,0
10.54,0,0,-0.23332,0,0,0.9999545,0,0,0,0,-0.8,0
10.56,0,0,-0.2133209,0,0,0.9999545,0,0,0,0,-0.8,0
10.58,0,0,-0.1933218,0,0,0.9999545,0,0,0,0,-0.8,0
10.6,0,0,-0.1733227,0,0,0.9999545,0,0,0,0,-0.8,0
10.62,0,0,-0.1533237,0,0,0.9999545,0,0,0,0,-0.8,0
10.64,0,0,-0.1333246,0,0,0.9999545,0,0,0,0,-0.8,0
10.66,0,0,-0.1133255,0,0,0.9999545,0,0,0,0,-0.8,0
10.68,0,0,-0.0933264,0,0,0.9999545,0,0,0,0,-0.8,0
10.7,0,0,-0.07332733,0,0,0.9999545,0,0,0,0,-0.8,0
10.72,0,0,-0.05332825,0,0,0.9999545,0,0,0,0,-0.8,0
10.74,0,0,-0.03332917,0,0,0.9999545,0,0,0,0,-0.8,0
10.76,0,0,-0.01333009,0,0,0.9999545,0,0,0,0,-0.8,0
10.78,0,0,0.006668996,0,0,0.9999545,0,0,0,0,-0.8,0
10.8,0,0,0.02666808,0,0,0.9999545,0,0,0,0,-0.8,0
10.82,0,0,0.04666716,0,0,0.9999545,0,0,0,0,-0.8,0
10.84,0,0,0.06666624,0,0,0.9999545,0,0,0,0,-0.8,0
10.86,0,0,0.08666532,0,0,0.9999545,0,0,0,0,-0.8,0
10.88,0,0,0.1066644,0,0,0.9999545,0,0,0,0,-0.8,0
10.9,0,0,0.1266635,0,0,0.9999545,0,0,0,0,-0.8,0
10.92,0,0,0.1466626,0,0,0.9999545,0,0,0,0,-0.8,0
10.94,0,0,0.1666616,0,0,0.9999545,0,0,0,0,-0.8,0
10.96,0,0,0.1866607,0,0,0.9999545,0,0,0,0,-0.8,0
10.98,0,0,0.2066598,0,0,0.9999545,0,0,0,0,-0.8,0
11,0,0,0.2266589,0,0,0.9999545,0,0,0,0,-0.8,0
11.02,0,0,0.246658,0,0,0.9999545,0,0,0,0,-0.8,0
11.04,0,0,0.2666571,0,0,0.9999545,0,0,0,0,-0.8,0
11.06,0,0,0.2866562,0,0,0.9999545,0,0,0,0,-0.8,0
11.08,0,0,0.3066553,0,0,0.9999545,0,0,0,0,-0.8,0
11.1,0,0,0.3266543,0,0,0.9999545,0,0,0,0,-0.8,0
11.12,0,0,0.3466534,0,0,0.9999545,0,0,0,0,-0.8,0
11.14,0,0,0.3666525,0,0,0.9999545,0,0,0,0,-0.8,0
11.16,0,0,0.3866516,0,0,0.9999545,0,0,0,0,-0.8,0
11.18,0,0,0.4066507,0,0,0.9999545,0,0,0,0,-0.8,0
11.2,0,0,0.4266498,0,0,0.9999545,0,0,0,0,-0.8,0
11.22,0,0,0.4466489,0,0,0.9999545,0,0,0,0,-0.8,0
11.24,0,0,0.466648,0,0,0.9999545,0,0,0.01664795,0.332959,-0.8,0
11.26,0,0,0.4863141,0,0,0.9833065,0,0,0.03631409,0.7262817,-0.8,0
11.28,0,0,0.5052539,0,0,0.9469925,0,0,0.05525391,1.105078,-0.8,0
11.3,0,0,0.5230887,0,0,0.8917386,0,0,0.07308869,1.461774,-0.8,0
11.32,0,0,0.5394617,0,0,0.8186499,0,0,0.08946167,1.789233,-0.8,0
11.34,0,0,0.5540454,0,0,0.7291883,0,0,0.1040454,2.080909,-0.8,0
11.36,0,0,0.5665483,0,0,0.6251429,0,0,0.1165483,2.330966,-0.8,0
11.38,0,0,0.5767202,0,0,0.5085947,0,0,0.1267202,2.534404,-0.8,0
11.4,0,0,0.5843577,0,0,0.3818746,0,0,0.1343577,2.687154,-0.8,0
11.42,0,0,0.589308,0,0,0.2475169,0,0,0.139308,2.78616,-0.8,0
11.44,0,0,0.5914722,0,0,0.108209,0,0,0.1414722,2.829444,-0.8,0
11.46,0,0,0.590807,0,0,-0.03326319,0,0,0.140807,2.816139,-0.8,0
11.48,0,0,0.5873256,0,0,-0.1740701,0,0,0.1373256,2.746511,-0.8,0
11.5,0,0,0.5810977,0,0,-0.3113956,0,0,0.1310977,2.621953,-0.8,0
11.52,0,0,0.5722478,0,0,-0.4424932,0,0,0.1222478,2.444956,-0.8,0
11.54,0,0,0.560953,0,0,-0.564741,0,0,0.110953,2.219059,-0.8,0
11.56,0,0,0.5474391,0,0,-0.6756939,0,0,0.0974391,1.948782,-0.8,0
11.58,0,0,0.5319765,0,0,-0.773133,0,0,0.08197646,1.639529,-0.8,0
11.6,0,0,0.5148743,0,0,-0.8551094,0,0,0.06487428,1.297486,-0.8,0
11.62,0,0,0.4964746,0,0,-0.9199836,0,0,0.04647462,0.9294924,-0.8,0
11.64,0,0,0.4771455,0,0,-0.9664582,0,0,0.02714546,0.5429092,-0.8,0
11.66,0,0,0.4572734,0,0,-0.9936036,0,0,0.007273391,0.1454678,-0.8,0
11.68,0,0,0.4372559,0,0,-1.000877,0,0,0,0,-0.8,0
11.7,0,0,0.4172383,0,0,-1.000877,0,0,0,0,-0.8,0
11.72,0,0,0.3972208,0,0,-1.000877,0,0,0,0,-0.8,0
11.74,0,0,0.3772033,0,0,-1.000877,0,0,0,0,-0.8,0
11.76,0,0,0.3571857,0,0,-1.000877,0,0,0,0,-0.8,0
11.78,0,0,0.3371682,0,0,-1.000877,0,0,0,0,-0.8,0
11.8,0,0,0.3171507,0,0,-1.000877,0,0,0,0,-0.8,0
11.82,0,0,0.2971331,0,0,-1.000877,0,0,0,0,-0.8,0
11.84,0,0,0.2771156,0,0,-1.000877,0,0,0,0,-0.8,0
11.86,0,0,0.257098,0,0,-1.000877,0,0,0,0,-0.8,0
11.88,0,0,0.2370805,0,0,-1.000877,0,0,0,0,-0.8,0
11.9,0,0,0.217063,0,0,-1.000877,0,0,0,0,-0.8,0
11.92,0,0,0.1970454,0,0,-1.000877,0,0,0,0,-0.8,0
11.94,0,0,0.1770279,0,0,-1.000877,0,0,0,0,-0.8,0
11.96,0,0,0.1570104,0,0,-1.000877,0,0,0,0,-0.8,0
11.98,0,0,0.1369928,0,0,-1.000877,0,0,0,0,-0.8,0
12,0,0,0.1169753,0,0,-1.000877,0,0,0,0,-0.8,0
12.02,0,0,0.09695777,0,0,-1.000877,0,0,0,0,-0.8,0
12.04,0,0,0.07694024,0,0,-1.000877,0,0,0,0,-0.8,0
12.06,0,0,0.0569227,0,0,-1.000877,0,0,0,0,-0.8,0
12.08,0,0,0.03690517,0,0,-1.000877,0,0,0,0,-0.8,0
12.1,0,0,0.01688764,0,0,-1.000877,0,0,0,0,-0.8,0
12.12,0,0,-0.003129896,0,0,-1.000877,0,0,0,0,-0.8,0
12.14,0,0,-0.02314743,0,0,-1.000877,0,0,0,0,-0.8,0
12.16,0,0,-0.04316496,0,0,-1.000877,0,0,0,0,-0.8,0
12.18,0,0,-0.0631825,0,0,-1.000877,0,0,0,0,-0.8,0
12.2,0,0,-0.08320003,0,0,-1.000877,0,0,0,0,-0.8,0
12.22,0,0,-0.1032176,0,0,-1.000877,0,0,0,0,-0.8,0
12.24,0,0,-0.1232351,0,0,-1.000877,0,0,0,0,-0.8,0
12.26,0,0,-0.1432526,0,0,-1.000877,0,0,0,0,-0.8,0
12.28,0,0,-0.1632702,0,0,-1.000877,0,0,0,0,-0.8,0
12.3,0,0,-0.1832877,0,0,-1.000877,0,0,0,0,-0.8,0
12.32,0,0,-0.2033052,0,0,-1.000877,0,0,0,0,-0.8,0
12.34,0,0,-0.2233228,0,0,-1.000877,0,0,0,0,-0.8,0
12.36,0,0,-0.2433403,0,0,-1.000877,0,0,0,0,-0.8,0
12.38,0,0,-0.2633578,0,0,-1.000877,0,0,0,0,-0.8,0
12.4,0,0,-0.2833754,0,0,-1.000877,0,0,0,0,-0.8,0
12.42,0,0,-0.3033929,0,0,-1.000877,0,0,0,0,-0.8,0
12.44,0,0,-0.3234104,0,0,-1.000877,0,0,0,0,-0.8,0
12.46,0,0,-0.343428,0,0,-1.000877,0,0,0,0,-0.8,0
12.48,0,0,-0.3634455,0,0,-1.000877,0,0,0,0,-0.8,0
12.5,0,0,-0.383463,0,0,-1.000877,0,0,0,0,-0.8,0
12.52,0,0,-0.4034806,0,0,-1.000877,0,0,0,0,-0.8,0
12.54,0,0,-0.4234981,0,0,-1.000877,0,0,0,0,-0.8,0
12.56,0,0,-0.4435156,0,0,-1.000877,0,0,0,0,-0.8,0
12.58,0,0,-0.4635332,0,0,-1.000877,0.01353316,0.2706632,0,0,-0.8,0
12.6,0,0,-0.48328,0,0,-0.9873438,0.03328003,0.6656006,0,0,-0.8,0
12.62,0,0,-0.5023613,0,0,-0.9540638,0.05236129,1.047226,0,0,-0.8,0
12.64,0,0,-0.5203953,0,0,-0.9017026,0.07039534,1.407907,0,0,-0.8,0
12.66,0,0,-0.5370215,0,0,-0.8313073,0.08702146,1.740429,0,0,-0.8,0
12.68,0,0,-0.5519072,0,0,-0.7442859,0.1019072,2.038144,0,0,-0.8,0
12.7,0,0,-0.5647547,0,0,-0.6423787,0.1147547,2.295094,0,0,-0.8,0
12.72,0,0,-0.5753072,0,0,-0.5276241,0.1253072,2.506144,0,0,-0.8,0
12.74,0,0,-0.5833535,0,0,-0.4023169,0.1333535,2.66707,0,0,-0.8,0
12.76,0,0,-0.5887328,0,0,-0.2689635,0.1387328,2.774656,0,0,-0.8,0
12.78,0,0,-0.5913374,0,0,-0.1302307,0.1413374,2.826748,0,0,-0.8,0
12.8,0,0,-0.5911152,0,0,0.0111066,0.1411152,2.822305,0,0,-0.8,0
12.82,0,0,-0.5880708,0,0,0.1522218,0.1380708,2.761416,0,0,-0.8,0
12.84,0,0,-0.582265,0,0,0.2902925,0.132265,2.645299,0,0,-0.8,0
12.86,0,0,-0.5738138,0,0,0.4225574,0.1238138,2.476276,0,0,-0.8,0
12.88,0,0,-0.5628864,0,0,0.5463712,0.1128864,2.257727,0,0,-0.8,0
12.9,0,0,-0.5497012,0,0,0.6592575,0.09970121,1.994024,0,0,-0.8,0
12.92,0,0,-0.5345221,0,0,0.7589587,0.08452205,1.690441,0,0,-0.8,0
12.94,0,0,-0.5176525,0,0,0.8434807,0.06765245,1.353049,0,0,-0.8,0
12.96,0,0,-0.4994298,0,0,0.9111331,0.04942979,0.9885958,0,0,-0.8,0
12.98,0,0,-0.4802185,0,0,0.9605629,0.03021853,0.6043705,0,0,-0.8,0
13,0,0,-0.4604029,0,0,0.9907814,0.0104029,0.2080581,0,0,-0.8,0
13.02,0,0,-0.4403792,0,0,1.001184,0,0,0,0,-0.8,0
13.04,0,0,-0.4203556,0,0,1.001184,0,0,0,0,-0.8,0
13.06,0,0,-0.4003319,0,0,1.001184,0,0,0,0,-0.8,0
